시군구,단지명,계약연월,전용면적(㎡),매매대금(만원) 평균,전세(만원) 평균,면적당 매매대금평균,면적당 전세평균,전세가율-100%,lat,lng,전세가율-90%,전세가율-80%,전세가율-70%,전세가율-60%
경기도 구리시 교문동-766,구리두산,2019-10-01,59.99,42500.0,17833.33333,708.4514086,297.2717675,41.96078431,37.5931456,127.1353446,38250.0,34000.0,29749.999999999996,25500.0
경기도 구리시 교문동-766,구리두산,2019-11-01,59.99,42325.0,17000.0,705.5342557,283.3805634,40.16538689,37.5931456,127.1353446,38092.5,33860.0,29627.499999999996,25395.0
경기도 구리시 교문동-820,장자마을금호1-1,2019-10-01,54.978,49250.0,28166.66667,895.8128706,512.3261426,57.19120135,37.5866164,127.1333893,44325.0,39400.0,34475.0,29550.0
경기도 구리시 교문동-825,장자마을동양,2019-11-01,118.647,89000.0,48666.66667,750.1243184,410.1803389,54.68164794,37.5867937,127.1368792,80100.0,71200.0,62299.99999999999,53400.0
경기도 구리시 교문동-825,장자마을동양,2021-06-01,118.647,120000.0,70000.0,1011.403575,589.9854189,58.33333333,37.5867937,127.1368792,108000.0,96000.0,84000.0,72000.0
경기도 구리시 교문동-826,토평신명,2019-10-01,84.63,72666.66667,41000.0,858.6395683,484.4617748,56.42201835,37.5856968,127.1369533,65400.00000300001,58133.33333600001,50866.666669,43600.000002
경기도 구리시 교문동-826,토평신명,2019-11-01,84.63,82500.0,38666.66667,974.83162,456.8907795,46.86868687,37.5856968,127.1369533,74250.0,66000.0,57749.99999999999,49500.0
경기도 구리시 교문동-826,토평신명,2020-08-01,84.63,94000.0,42000.0,1110.71724,496.2779156,44.68085106,37.5856968,127.1369533,84600.0,75200.0,65800.0,56400.0
경기도 구리시 교문동-829,아차산어울림아파트,2019-10-01,84.8549,49150.0,38000.0,579.2240637,447.8232842,77.31434385,37.5972811,127.1294525,44235.0,39320.0,34405.0,29490.0
경기도 구리시 교문동-829,아차산어울림아파트,2019-11-01,84.8549,53000.0,38166.66667,624.5956333,449.7874214,72.01257862,37.5972811,127.1294525,47700.0,42400.0,37100.0,31800.0
경기도 구리시 수택동-0471,반석블레스,2020-05-01,84.972,36000.0,28000.0,423.6689733,329.5203126,77.77777778,37.5964008,127.1427917,32400.0,28800.0,25200.0,21600.0
경기도 구리시 수택동-0502,유현아파트1동,2020-04-01,59.94,47780.0,18000.0,797.1304638,300.3003003,37.67266639,37.5976245,127.1462372,43002.0,38224.0,33446.0,28668.0
경기도 구리시 수택동-0517,"한인(가,나동)",2020-04-01,45.53,26000.0,13000.0,571.0520536,285.5260268,50.0,37.5990496,127.1447754,23400.0,20800.0,18200.0,15600.0
경기도 구리시 수택동-0561,현암,2020-05-01,48.21,22900.0,12200.0,475.0051856,253.0595312,53.27510917,37.6032203,127.1468837,20610.0,18320.0,16029.999999999998,13740.0
경기도 구리시 수택동-0626,대동,2020-10-01,59.91,21000.0,16000.0,350.5257887,267.0672676,76.19047619,37.5931284,127.1430072,18900.0,16800.0,14699.999999999998,12600.0
경기도 구리시 수택동-0628,비동미주,2020-05-01,36.46,13000.0,12000.0,356.5551289,329.1278113,92.30769231,37.5937208,127.1439771,11700.0,10400.0,9100.0,7800.0
경기도 구리시 수택동-0684,우림,2020-10-01,84.96,45500.0,25200.0,535.5461394,296.6101695,55.38461538,37.5932993,127.1488985,40950.0,36400.0,31849.999999999996,27300.0
경기도 구리시 수택동-0854,한성3,2020-04-01,59.72,48266.66667,25666.66667,808.2161197,429.7834338,53.17679558,37.5904675,127.139346,43440.000003,38613.333336,33786.666669,28960.000001999997
경기도 구리시 수택동-0854,한성3,2020-10-01,59.72,59900.0,23500.0,1003.014066,393.5030141,39.23205342,37.5904675,127.139346,53910.0,47920.0,41930.0,35940.0
경기도 구리시 수택동-517,한인(라동),2021-06-01,67.86,42000.0,30000.0,618.9213086,442.086649,71.42857143,37.5990496,127.1447754,37800.0,33600.0,29399.999999999996,25200.0
경기도 구리시 수택동-542,수택동금호어울림,2019-10-01,68.241,42650.0,27666.66667,624.9908413,405.4258681,64.86908949,37.6000614,127.1470198,38385.0,34120.0,29854.999999999996,25590.0
경기도 구리시 수택동-542,수택동금호어울림,2019-11-01,68.241,44000.0,28500.0,644.7736698,417.6374907,64.77272727,37.6000614,127.1470198,39600.0,35200.0,30799.999999999996,26400.0
경기도 구리시 수택동-628,미주,2020-08-01,59.06,17750.0,14500.0,300.5418219,245.5130376,81.69014085,37.5937208,127.1439771,15975.0,14200.0,12425.0,10650.0
경기도 구리시 수택동-630,명가,2020-08-01,58.18,17500.0,15000.0,300.7906497,257.8205569,85.71428571,37.5932006,127.1438201,15750.0,14000.0,12250.0,10500.0
경기도 구리시 수택동-853,럭키,2019-10-01,59.34,30400.0,19500.0,512.3019885,328.6147624,64.14473684,37.5910385,127.1436254,27360.0,24320.0,21280.0,18240.0
경기도 구리시 수택동-854,한성3,2019-11-01,59.72,43800.0,21500.0,733.422639,360.0133958,49.08675799,37.5904675,127.139346,39420.0,35040.0,30659.999999999996,26280.0
경기도 구리시 수택동-854,한성3,2021-06-01,59.72,65700.0,32125.0,1100.133958,537.9269926,48.89649924,37.5904675,127.139346,59130.0,52560.0,45990.0,39420.0
경기도 구리시 수택동-885,영풍마드레빌1차,2019-10-01,84.96,39000.0,27666.66667,459.039548,325.6434401,70.94017094,37.5947562,127.1532122,35100.0,31200.0,27300.0,23400.0
경기도 구리시 인창동-0309,인창이편한세상,2020-10-01,59.979,47300.0,29500.0,788.6093466,491.8388103,62.36786469,37.6054404,127.134094,42570.0,37840.0,33110.0,28380.0
경기도 구리시 인창동-0453,성원,2020-04-01,84.99,59800.0,30000.0,703.6121897,352.9827038,50.16722408,37.6113465,127.1365011,53820.0,47840.0,41860.0,35880.0
경기도 구리시 인창동-0474,건영,2020-04-01,83.87,50900.0,21750.0,606.891618,259.3299153,42.73084479,37.6124165,127.1367127,45810.0,40720.0,35630.0,30540.0
경기도 구리시 인창동-0487,동양주택조합,2020-07-01,84.98,60300.0,31750.0,709.5787244,373.6173217,52.65339967,37.6117022,127.1338378,54270.0,48240.0,42210.0,36180.0
경기도 구리시 인창동-0487,아름마을일신건영,2020-07-01,79.575,52000.0,32000.0,653.4715677,402.1363494,61.53846154,37.6117022,127.1338378,46800.0,41600.0,36400.0,31200.0
경기도 구리시 인창동-0508,현대홈타운,2020-07-01,82.08,69000.0,34333.33333,840.6432749,418.2910981,49.75845411,37.6084636,127.1367707,62100.0,55200.0,48300.0,41400.0
경기도 구리시 인창동-0590,삼호,2020-04-01,56.7,35700.0,18000.0,629.6296296,317.4603175,50.42016807,37.6034788,127.1362742,32130.0,28560.0,24990.0,21420.0
경기도 구리시 인창동-0640,아름마을엘지,2020-09-01,84.95,51000.0,28000.0,600.3531489,329.6056504,54.90196078,37.6073856,127.1296276,45900.0,40800.0,35700.0,30600.0
경기도 구리시 인창동-0666,주공4-1,2020-05-01,47.905,39150.0,20750.0,817.242459,433.1489406,53.00127714,37.6075383,127.144305,35235.0,31320.0,27405.0,23490.0
경기도 구리시 인창동-0667,신일,2020-07-01,124.47,83500.0,50000.0,670.8443802,401.7032217,59.88023952,37.6059427,127.1433319,75150.0,66800.0,58449.99999999999,50100.0
경기도 구리시 인창동-0703,동원베네스트,2020-05-01,68.2,50400.0,28166.66667,739.0029326,413.0009775,55.88624339,37.6073583,127.1332893,45360.0,40320.0,35280.0,30240.0
경기도 구리시 인창동-0707,동문굿모닝힐,2020-05-01,84.9856,72000.0,39500.0,847.2023496,464.7846223,54.86111111,37.6058032,127.138322,64800.0,57600.0,50400.0,43200.0
경기도 구리시 인창동-0707,동문굿모닝힐,2020-07-01,84.9856,71862.5,41000.0,845.5844284,482.4346713,57.05340059,37.6058032,127.138322,64676.25,57490.0,50303.75,43117.5
경기도 구리시 인창동-0709,구리인창금호어울림,2020-05-01,84.9764,38100.0,29000.0,448.3597799,341.2712235,76.11548556,37.6185127,127.1400402,34290.0,30480.0,26670.0,22860.0
경기도 구리시 인창동-0711,구리인창공원우림필유,2020-09-01,121.617,60000.0,55000.0,493.3520807,452.2394073,91.66666667,37.6055868,127.1356146,54000.0,48000.0,42000.0,36000.0
경기도 구리시 인창동-309,인창이편한세상,2019-10-01,59.979,35500.0,24000.0,591.8738225,400.140049,67.6056338,37.6054404,127.134094,31950.0,28400.0,24850.0,21300.0
경기도 구리시 인창동-474,건영,2021-06-01,83.87,62750.0,29000.0,748.1817098,345.7732205,46.21513944,37.6124165,127.1367127,56475.0,50200.0,43925.0,37650.0
경기도 구리시 인창동-508,현대홈타운,2019-10-01,82.08,53300.0,30000.0,649.3664717,365.497076,56.28517824,37.6084636,127.1367707,47970.0,42640.0,37310.0,31980.0
경기도 구리시 인창동-508,현대홈타운,2020-08-01,82.08,75000.0,38250.0,913.7426901,466.0087719,51.0,37.6084636,127.1367707,67500.0,60000.0,52500.0,45000.0
경기도 구리시 인창동-508,현대홈타운,2021-06-01,82.08,80000.0,30425.0,974.6588694,370.6749513,38.03125,37.6084636,127.1367707,72000.0,64000.0,56000.0,48000.0
경기도 구리시 인창동-580,동흥,2019-10-01,44.4,19800.0,11000.0,445.9459459,247.7477477,55.55555556,37.6043558,127.1357241,17820.0,15840.0,13860.0,11880.0
경기도 구리시 인창동-590,삼호,2020-08-01,81.06,50000.0,25000.0,616.8270417,308.4135208,50.0,37.6034788,127.1362742,45000.0,40000.0,35000.0,30000.0
경기도 구리시 인창동-590,삼호,2021-06-01,56.7,54500.0,28000.0,961.1992945,493.8271605,51.37614679,37.6034788,127.1362742,49050.0,43600.0,38150.0,32700.0
경기도 구리시 인창동-667,삼환,2021-06-01,124.47,100000.0,58000.0,803.4064433,465.9757371,58.0,37.6059427,127.1433319,90000.0,80000.0,70000.0,60000.0
경기도 구리시 인창동-703,동원베네스트,2020-08-01,59.81,46200.0,28333.33333,772.4460793,473.722343,61.32756133,37.6073583,127.1332893,41580.0,36960.0,32339.999999999996,27720.0
경기도 구리시 인창동-707,동문굿모닝힐,2019-10-01,84.9856,58900.0,34000.0,693.0585887,400.0677762,57.72495756,37.6058032,127.138322,53010.0,47120.0,41230.0,35340.0
경기도 구리시 인창동-707,동문굿모닝힐,2019-11-01,84.9856,61866.66667,35500.0,727.9664633,417.7178251,57.38146552,37.6058032,127.138322,55680.000003,49493.333336,43306.666669,37120.000002
경기도 구리시 인창동-709,구리인창금호어울림,2019-10-01,84.9764,33250.0,22500.0,391.2851097,264.7793976,67.66917293,37.6185127,127.1400402,29925.0,26600.0,23275.0,19950.0
경기도 구리시 인창동-712,인창풍림아이원,2019-11-01,84.9489,46200.0,30000.0,543.8563654,353.153484,64.93506494,37.6133268,127.1372616,41580.0,36960.0,32339.999999999996,27720.0
경기도 구리시 인창동-714,더샵그린포레2단지,2019-11-01,84.98,49066.66667,33000.0,577.3907586,388.3266651,67.25543478,37.6019668,127.1297638,44160.000003,39253.333336,34346.666669,29440.000001999997
경기도 구리시 인창동-714,더샵그린포레2단지,2020-08-01,84.98,61266.66667,45000.0,720.9539499,529.5363615,73.44940152,37.6019668,127.1297638,55140.000003,49013.333336,42886.666669,36760.000002
경기도 구리시 토평동-0955,토평마을 e편한세상,2020-05-01,84.599,79750.0,39333.33333,942.6825376,464.9385139,49.32079415,37.5860458,127.143154,71775.0,63800.0,55825.0,47850.0
경기도 구리시 토평동-0955,토평마을 e편한세상,2020-07-01,84.599,78750.0,41000.0,930.8620669,484.6392983,52.06349206,37.5860458,127.143154,70875.0,63000.0,55125.0,47250.0
경기도 구리시 토평동-0955,토평마을 e편한세상,2020-09-01,84.599,83400.0,45000.0,985.8272556,531.9211811,53.95683453,37.5860458,127.143154,75060.0,66720.0,58379.99999999999,50040.0
경기도 구리시 토평동-0955,토평마을 e편한세상,2020-10-01,84.599,83800.0,44825.0,990.5554439,529.8525987,53.49045346,37.5860458,127.143154,75420.0,67040.0,58659.99999999999,50280.0
경기도 구리시 토평동-0959,상록,2020-05-01,84.404,65500.0,39000.0,776.0295721,462.0634093,59.54198473,37.588632,127.1457818,58950.0,52400.0,45850.0,39300.0
경기도 구리시 토평동-0959,상록,2020-07-01,84.404,71366.66667,35000.0,845.5365465,414.6722904,49.0425035,37.588632,127.1457818,64230.00000300001,57093.33333600001,49956.666669,42820.000002
경기도 구리시 토평동-0959,상록,2020-09-01,84.404,76750.0,37500.0,909.317094,444.2917397,48.85993485,37.588632,127.1457818,69075.0,61400.0,53725.0,46050.0
경기도 구리시 토평동-0961,한일,2020-04-01,59.784,64000.0,28542.85714,1070.520541,477.4330447,44.59821429,37.5883507,127.1423567,57600.0,51200.0,44800.0,38400.0
경기도 구리시 토평동-0961,한일,2020-05-01,59.784,62166.66667,30000.0,1039.854588,501.8065034,48.25737265,37.5883507,127.1423567,55950.000003,49733.333336,43516.666669,37300.000002
경기도 구리시 토평동-0961,한일,2020-07-01,59.784,66812.5,30750.0,1117.5649,514.351666,46.0243218,37.5883507,127.1423567,60131.25,53450.0,46768.75,40087.5
경기도 구리시 토평동-0961,한일,2020-09-01,59.784,66200.0,39000.0,1107.319684,652.3484544,58.91238671,37.5883507,127.1423567,59580.0,52960.0,46340.0,39720.0
경기도 구리시 토평동-1008,에스케이신일,2019-08-01,84.7406,40560.0,28000.0,478.6371586,330.4201292,69.03353057,37.5926819,127.1535088,36504.0,32448.0,28392.0,24336.0
경기도 구리시 토평동-1008,에스케이신일,2019-10-01,84.7406,39180.0,28000.0,462.3521665,330.4201292,71.46503318,37.5926819,127.1535088,35262.0,31344.0,27426.0,23508.0
경기도 구리시 토평동-1008,에스케이신일,2019-12-01,84.7406,42000.0,27000.0,495.6301938,318.6194103,64.28571429,37.5926819,127.1535088,37800.0,33600.0,29399.999999999996,25200.0
경기도 구리시 토평동-1008,에스케이신일,2020-01-01,84.7406,42366.66667,31000.0,499.9571241,365.8222859,73.17073171,37.5926819,127.1535088,38130.000003,33893.333336,29656.666669,25420.000001999997
경기도 구리시 토평동-1008,에스케이신일,2020-04-01,84.7406,49300.0,28666.66667,581.7754418,338.2872751,58.14739689,37.5926819,127.1535088,44370.0,39440.0,34510.0,29580.0
경기도 구리시 토평동-1008,에스케이신일,2020-12-01,84.7406,61400.0,48000.0,724.5641404,566.4345072,78.17589577,37.5926819,127.1535088,55260.0,49120.0,42980.0,36840.0
경기도 구리시 토평동-1008,에스케이신일,2021-01-01,84.7406,63900.0,36483.33333,754.0659377,430.5295612,57.09441836,37.5926819,127.1535088,57510.0,51120.0,44730.0,38340.0
경기도 구리시 토평동-1008,에스케이신일,2021-05-01,84.7406,62000.0,48000.0,731.6445718,566.4345072,77.41935484,37.5926819,127.1535088,55800.0,49600.0,43400.0,37200.0
경기도 구리시 토평동-1008,에스케이신일,2021-06-01,84.7406,67100.0,45333.33333,791.8282382,534.9659235,67.56085445,37.5926819,127.1535088,60390.0,53680.0,46970.0,40260.0
경기도 구리시 토평동-1008,에스케이신일,2021-10-01,84.7406,80000.0,49500.0,944.057512,584.1355855,61.875,37.5926819,127.1535088,72000.0,64000.0,56000.0,48000.0
경기도 구리시 토평동-1008,에스케이신일,2021-12-01,84.7406,72700.0,43000.0,857.912264,507.4309127,59.14718019,37.5926819,127.1535088,65430.0,58160.0,50890.0,43620.0
경기도 구리시 토평동-1009,우남,2019-12-01,59.6514,31266.66667,23000.0,524.1564601,385.5735155,73.56076759,37.5928941,127.1547547,28140.000003,25013.333336,21886.666669,18760.000001999997
경기도 구리시 토평동-1009,우남,2020-01-01,59.6514,31166.66667,24000.0,522.4800536,402.3375813,77.00534759,37.5928941,127.1547547,28050.000003,24933.333336,21816.666669,18700.000001999997
경기도 구리시 토평동-1009,우남,2020-03-01,59.6514,33440.0,24333.33333,560.5903633,407.9256033,72.76714514,37.5928941,127.1547547,30096.0,26752.0,23408.0,20064.0
경기도 구리시 토평동-1009,우남,2020-10-01,59.6514,44050.0,25200.0,738.4571024,422.4544604,57.2077185,37.5928941,127.1547547,39645.0,35240.0,30834.999999999996,26430.0
경기도 구리시 토평동-1009,우남,2021-02-01,59.6514,43800.0,33750.0,734.266086,565.7872238,77.05479452,37.5928941,127.1547547,39420.0,35040.0,30659.999999999996,26280.0
경기도 구리시 토평동-1009,우남,2021-05-01,59.6514,51600.0,28000.0,865.0257999,469.3938449,54.26356589,37.5928941,127.1547547,46440.0,41280.0,36120.0,30960.0
경기도 구리시 토평동-1009,우남,2021-07-01,59.6514,55300.0,42000.0,927.0528437,704.0907674,75.94936709,37.5928941,127.1547547,49770.0,44240.0,38710.0,33180.0
경기도 구리시 토평동-1009,우남,2021-10-01,59.6514,59750.0,37500.0,1001.652937,628.6524709,62.76150628,37.5928941,127.1547547,53775.0,47800.0,41825.0,35850.0
경기도 구리시 토평동-1009,우남,2023-05-01,59.6514,45000.0,30000.0,754.382965,502.9219767,66.66666667,37.5928941,127.1547547,40500.0,36000.0,31499.999999999996,27000.0
경기도 구리시 토평동-1011,영풍마드레빌2차,2019-11-01,84.899,38700.0,28000.0,455.8357578,329.803649,72.35142119,37.5934742,127.1524491,34830.0,30960.0,27090.0,23220.0
경기도 구리시 토평동-1011,영풍마드레빌2차,2021-06-01,84.899,62300.0,49000.0,733.8131191,577.1563858,78.65168539,37.5934742,127.1524491,56070.0,49840.0,43610.0,37380.0
경기도 구리시 토평동-955,토평마을 e편한세상,2019-10-01,84.599,64683.33333,35000.0,764.5874459,413.7164742,54.10976552,37.5860458,127.143154,58214.999997,51746.666664000004,45278.333331,38809.999998
경기도 구리시 토평동-955,토평마을 e편한세상,2019-11-01,84.599,67383.33333,37000.0,796.5027167,437.3574156,54.9097205,37.5860458,127.143154,60644.999997,53906.666664,47168.333330999994,40429.99999799999
경기도 구리시 토평동-959,상록,2019-10-01,84.404,58566.66667,34333.33333,693.884966,406.7737706,58.62265225,37.588632,127.1457818,52710.000003,46853.333336,40996.666669,35140.000002
경기도 구리시 토평동-959,상록,2019-11-01,84.404,59833.33333,33600.0,708.8921536,398.0853988,56.15598886,37.588632,127.1457818,53849.999997,47866.666664000004,41883.333331,35899.999998
경기도 구리시 토평동-959,상록,2021-06-01,84.404,83533.33333,42500.0,989.6845331,503.5306384,50.87789306,37.588632,127.1457818,75179.99999699999,66826.666664,58473.333330999994,50119.99999799999
경기도 구리시 토평동-960,삼성,2019-11-01,100.42,72500.0,42375.0,721.9677355,421.9776937,58.44827586,37.5879449,127.1445217,65250.0,58000.0,50750.0,43500.0
경기도 구리시 토평동-961,한일,2019-11-01,59.784,50391.66667,31000.0,842.895535,518.5333869,61.51810815,37.5883507,127.1423567,45352.500003,40313.333336,35274.166669,30235.000001999997
경기도 구리시 토평동-961,한일,2020-08-01,59.784,64625.0,32000.0,1080.974843,535.2602703,49.51644101,37.5883507,127.1423567,58162.5,51700.0,45237.5,38775.0
경기도 군포시 금정동-0704,금정동쌍용,2020-05-01,72.405,46900.0,31500.0,647.7453215,435.0528278,67.1641791,37.3665931,126.9398111,42210.0,37520.0,32830.0,28140.0
경기도 군포시 금정동-0769,영화(6차),2020-07-01,41.045,14400.0,8000.0,350.83445,194.9080278,55.55555556,37.3630405,126.9451198,12960.0,11520.0,10080.0,8640.0
경기도 군포시 금정동-0770,기오7,2020-07-01,41.22,12000.0,12000.0,291.1208151,291.1208151,100.0,37.3633735,126.9447261,10800.0,9600.0,8400.0,7200.0
경기도 군포시 금정동-0772,은성,2020-10-01,39.49,11800.0,10000.0,298.8098253,253.2286655,84.74576271,37.3627974,126.946911,10620.0,9440.0,8260.0,7080.0
경기도 군포시 금정동-0849,무궁화,2020-04-01,134.74,52000.0,40000.0,385.9284548,296.8680422,76.92307692,37.3580836,126.9369915,46800.0,41600.0,36400.0,31200.0
경기도 군포시 금정동-0875,퇴계주공(351~359동),2020-10-01,42.75,22000.0,15700.0,514.619883,367.251462,71.36363636,37.3549079,126.9302345,19800.0,17600.0,15399.999999999998,13200.0
경기도 군포시 금정동-704,금정동쌍용,2020-08-01,59.98,44800.0,26666.66667,746.9156385,444.592642,59.52380952,37.3665931,126.9398111,40320.0,35840.0,31359.999999999996,26880.0
경기도 군포시 금정동-710,상안,2019-10-01,40.98,12650.0,9000.0,308.6871645,219.6193265,71.14624506,37.3638477,126.9396636,11385.0,10120.0,8855.0,7590.0
경기도 군포시 금정동-710,상안,2020-08-01,40.98,15000.0,12000.0,366.0322108,292.8257687,80.0,37.3638477,126.9396636,13500.0,12000.0,10500.0,9000.0
경기도 군포시 금정동-713,한양,2019-11-01,59.88,25900.0,13000.0,432.5317301,217.1008684,50.19305019,37.3616906,126.9381738,23310.0,20720.0,18130.0,15540.0
경기도 군포시 금정동-762,경아,2019-11-01,60.9,16500.0,11000.0,270.9359606,180.6239737,66.66666667,37.3624879,126.9450573,14850.0,13200.0,11550.0,9900.0
경기도 군포시 금정동-849,무궁화,2019-10-01,134.74,44200.0,36933.33333,328.0391866,274.1081589,83.55957768,37.3580836,126.9369915,39780.0,35360.0,30939.999999999996,26520.0
경기도 군포시 금정동-850,목화,2021-06-01,134.88,78500.0,45875.0,581.9988138,340.1171412,58.43949045,37.360078,126.9389773,70650.0,62800.0,54950.0,47100.0
경기도 군포시 당동-0733,장미,2020-09-01,50.76,16500.0,16500.0,325.0591017,325.0591017,100.0,37.3573088,126.9454683,14850.0,13200.0,11550.0,9900.0
경기도 군포시 당동-0736,정진,2020-04-01,42.84,13000.0,10500.0,303.4547152,245.0980392,80.76923077,37.3566829,126.9437805,11700.0,10400.0,9100.0,7800.0
경기도 군포시 당동-0736,정진,2020-09-01,42.84,14000.0,12500.0,326.7973856,291.78338,89.28571429,37.3566829,126.9437805,12600.0,11200.0,9800.0,8400.0
경기도 군포시 당동-0740,풍성1,2020-10-01,42.84,13150.0,11000.0,306.9561158,256.7693744,83.65019011,37.3566523,126.9440627,11835.0,10520.0,9205.0,7890.0
경기도 군포시 당동-0746,우진아트리움,2020-07-01,57.25,27200.0,27200.0,475.1091703,475.1091703,100.0,37.3564487,126.9462975,24480.0,21760.0,19040.0,16320.0
경기도 군포시 당동-0755,풍성2,2020-05-01,40.92,12700.0,10500.0,310.3616813,256.5982405,82.67716535,37.3540785,126.9432662,11430.0,10160.0,8890.0,7620.0
경기도 군포시 당동-0836,신원(836-9),2020-05-01,39.24,13000.0,8000.0,331.2945973,203.8735984,61.53846154,37.3590277,126.9457541,11700.0,10400.0,9100.0,7800.0
경기도 군포시 당동-0874,주공2단지(874),2020-09-01,49.59,24000.0,21700.0,483.968542,437.5882234,90.41666667,37.3434571,126.9409511,21600.0,19200.0,16800.0,14400.0
경기도 군포시 당동-0885,주공4(885),2020-04-01,59.99,30850.0,24300.0,514.2523754,405.0675113,78.76823339,37.3436448,126.9437402,27765.0,24680.0,21595.0,18510.0
경기도 군포시 당동-0885,주공4(885),2020-05-01,59.99,32462.5,25100.0,541.1318553,418.4030672,77.3199846,37.3436448,126.9437402,29216.25,25970.0,22723.75,19477.5
경기도 군포시 당동-0885,주공4(885),2020-07-01,59.99,33460.0,25500.0,557.7596266,425.0708451,76.21040048,37.3436448,126.9437402,30114.0,26768.0,23422.0,20076.0
경기도 군포시 당동-0885,주공4(885),2020-09-01,59.99,34675.0,26400.0,578.0130022,440.0733456,76.13554434,37.3436448,126.9437402,31207.5,27740.0,24272.5,20805.0
경기도 군포시 당동-0885,주공4(885),2020-10-01,59.99,35316.66667,28000.0,588.7092293,466.7444574,79.28268051,37.3436448,126.9437402,31785.000003,28253.333336,24721.666669,21190.000001999997
경기도 군포시 당동-0886,주공3(886),2020-09-01,84.79,46000.0,31200.0,542.5168062,367.9679207,67.82608696,37.3450701,126.9454558,41400.0,36800.0,32199.999999999996,27600.0
경기도 군포시 당동-0922,효성102동(922-14),2020-07-01,80.52,24000.0,21000.0,298.0625931,260.804769,87.5,37.3465825,126.9448819,21600.0,19200.0,16800.0,14400.0
경기도 군포시 당동-0949,무지개마을마젤리안,2020-04-01,84.977,28800.0,26000.0,338.9152359,305.9651435,90.27777778,37.3517898,126.9392665,25920.0,23040.0,20160.0,17280.0
경기도 군포시 당동-0960,용호마을동문301동,2020-04-01,84.1226,35500.0,28000.0,422.003124,332.8475344,78.87323944,37.3472929,126.9403729,31950.0,28400.0,24850.0,21300.0
경기도 군포시 당동-0960,용호마을동문301동,2020-07-01,84.1226,36500.0,32000.0,433.890536,380.3971822,87.67123288,37.3472929,126.9403729,32850.0,29200.0,25550.0,21900.0
경기도 군포시 당동-0961,홍솔주상복합,2020-05-01,108.65,34400.0,31000.0,316.6129775,285.3198343,90.11627907,37.347165,126.9409593,30960.0,27520.0,24080.0,20640.0
경기도 군포시 당동-1020,삼성마을시티프라디움(3단지),2020-05-01,84.69,43000.0,36000.0,507.734089,425.0797024,83.72093023,37.3409176,126.9319977,38700.0,34400.0,30099.999999999996,25800.0
경기도 군포시 당동-1020,삼성마을시티프라디움(3단지),2021-07-01,46.67,37500.0,30000.0,803.5140347,642.8112278,80.0,37.3409176,126.9319977,33750.0,30000.0,26250.0,22500.0
경기도 군포시 당동-1020,삼성마을시티프라디움(3단지),2023-01-01,84.69,55000.0,43000.0,649.4273232,507.734089,78.18181818,37.3409176,126.9319977,49500.0,44000.0,38500.0,33000.0
경기도 군포시 당동-737,삼성미도2,2020-08-01,84.375,27000.0,23000.0,320.0,272.5925926,85.18518519,37.3556031,126.9434386,24300.0,21600.0,18900.0,16200.0
경기도 군포시 당동-836,신원(836-9),2021-06-01,39.24,18000.0,12000.0,458.7155963,305.8103976,66.66666667,37.3590277,126.9457541,16200.0,14400.0,12600.0,10800.0
경기도 군포시 당동-874,주공2단지(874),2020-08-01,53.05666667,27875.0,22833.33333,525.3816674,430.3574794,81.91330344,37.3434571,126.9409511,25087.5,22300.0,19512.5,16725.0
경기도 군포시 당동-874,주공2단지(874),2021-06-01,53.05666667,38211.11111,27333.33333,720.1943415,515.1724571,71.53242222,37.3434571,126.9409511,34389.999999,30568.888888,26747.777776999996,22926.666665999997
경기도 군포시 당동-885,주공4(885),2019-10-01,59.99,28516.66667,22912.5,475.3570039,381.9386564,80.34774985,37.3436448,126.9437402,25665.000003,22813.333336,19961.666669,17110.000001999997
경기도 군포시 당동-885,주공4(885),2019-11-01,59.99,28827.75,23166.66667,480.5425904,386.1754737,80.36238231,37.3436448,126.9437402,25944.975000000002,23062.2,20179.425,17296.649999999998
경기도 군포시 당동-885,주공4(885),2020-08-01,59.99,35800.0,28000.0,596.7661277,466.7444574,78.2122905,37.3436448,126.9437402,32220.0,28640.0,25060.0,21480.0
경기도 군포시 당동-885,주공4(885),2021-06-01,59.99,47800.0,26225.0,796.7994666,437.1561927,54.86401674,37.3436448,126.9437402,43020.0,38240.0,33460.0,28680.0
경기도 군포시 당동-903,덕산106동(903-8),2019-10-01,53.96,25000.0,20000.0,463.3061527,370.6449222,80.0,37.350016,126.9447161,22500.0,20000.0,17500.0,15000.0
경기도 군포시 당동-954,무지개마을대림,2019-10-01,84.87,35950.0,29000.0,423.5890185,341.6990692,80.66759388,37.3492251,126.9390097,32355.0,28760.0,25165.0,21570.0
경기도 군포시 당동-957,용호마을쌍용,2021-06-01,84.8354,53000.0,32000.0,624.7392009,377.2010269,60.37735849,37.3481025,126.9384384,47700.0,42400.0,37100.0,31800.0
경기도 군포시 당동-957,용호마을엘지,2020-08-01,84.914,47166.66667,38000.0,555.4639596,447.5116,80.56537102,37.3481025,126.9384384,42450.000003,37733.333336,33016.666669,28300.000001999997
경기도 군포시 당정동-0973,당정마을엘지,2020-07-01,112.07882,46880.0,37200.0,418.2770661,331.909276,79.35153584,37.3448437,126.9557411,42192.0,37504.0,32816.0,28128.0
경기도 군포시 당정동-0997,청천마을성원,2020-04-01,84.1321,38000.0,30000.0,451.6706465,356.5820894,78.94736842,37.3437665,126.9523263,34200.0,30400.0,26600.0,22800.0
